date,actual_return,predicted_return,base_price,actual_price,predicted_price,abs_price_error,price_error_pct,explosion_flag
2024-11-11,-0.01202859933719469,-0.0013508435804396868,226.9600067138672,224.22999572753906,226.6534192457812,2.4234235182421457,0.010807757946830795,False
2024-11-12,0.0,-0.0022963040973991156,224.22999572753906,224.22999572753906,223.71509546959012,0.5149002579489377,0.0022963040973991316,False
2024-11-13,0.003969136184303723,-0.0019238484092056751,224.22999572753906,225.1199951171875,223.79861120696245,1.3213839102250517,0.00586968700642161,False
2024-11-14,0.013770460957508002,-0.0017219563014805317,225.1199951171875,228.22000122070312,224.7323483230062,3.4876528976969325,0.015281977386040552,False
2024-11-15,-0.014109198157391867,-0.0010799148585647345,228.22000122070312,225.0,227.97354305036322,2.9735430503632188,0.013215746890503194,False
2024-11-18,0.013422241210937491,-0.0022351809311658144,225.0,228.02000427246094,224.4970842904877,3.5229199819732457,0.01545004787283361,False
2024-11-19,0.0011402267431117608,-0.0013271919451653957,228.02000427246094,228.27999877929688,227.71737795945396,0.5626208198429197,0.0024646084757818246,False
2024-11-20,0.0031540267415159917,-0.0010183504782617092,228.27999877929688,229.0,228.0475297333624,0.9524702666375902,0.004159258806277686,False
2024-11-21,-0.002096051211960992,-0.0008167398627847433,229.0,228.52000427246094,228.8129665714223,0.2929622989613563,0.0012819984836516184,False
2024-11-22,0.005907539031537068,-0.001030628103762865,228.52000427246094,229.8699951171875,228.28448513378572,1.5855099834017778,0.006897420355333833,False
2024-11-25,0.013050855108212911,-0.000657015829347074,229.8699951171875,232.8699951171875,229.7189668917036,3.1510282254839126,0.013531276212284095,False
2024-11-26,0.009404399395912533,0.00018293620087206364,232.8699951171875,235.05999755859375,232.91259546939133,2.1474020892024157,0.009135548845001285,False
2024-11-27,-0.000553071063399857,0.0006956735160201788,235.05999755859375,234.92999267578125,235.22352257357102,0.29352989778976735,0.0012494356060992935,False
2024-11-29,0.01021584825308186,-0.00030690524727106094,234.92999267578125,237.3300018310547,234.8578914282877,2.4721104027669867,0.010416341733847787,False
2024-12-02,0.009522582435425697,0.00028289412148296833,237.3300018310547,239.58999633789062,237.39714109342424,2.1928552444663865,0.009152532568070294,False
2024-12-03,0.01277180852859261,0.0007648754399269819,239.58999633789062,242.64999389648438,239.77325284174168,2.876741054742695,0.011855516699373691,False
2024-12-04,0.0014836209330593153,0.0015204136725515127,242.64999389648438,243.00999450683594,243.01892226484912,0.008927758013186349,3.673823387924569e-05,False
2024-12-05,0.00012344668933361724,0.0004325488116592169,243.00999450683594,243.0399932861328,243.11510819118118,0.07511490504836615,0.00030906396940166473,False
2024-12-06,-0.0008228972752098995,-0.000250375596806407,243.0399932861328,242.83999633789062,242.97914200276597,0.1391456648753433,0.0005729931929406483,False
